img_rel_path,label_rel_path,has_label_file,category_label,detection_label,environment_label
images/pyronear_valbonne_4_2023_10_24T16_28_51.jpg,labels/pyronear_valbonne_4_2023_10_24T16_28_51.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_cabanelle_1_2023_10_13T09_14_33.jpg,labels/pyronear_cabanelle_1_2023_10_13T09_14_33.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_courmettes_4_2023_11_02T09_38_36.jpg,labels/pyronear_courmettes_4_2023_11_02T09_38_36.txt,True,arbre,['arbre'],['brume']
images/pyronear_brison_1_2023_06_13T06_01_41.jpg,labels/pyronear_brison_1_2023_06_13T06_01_41.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_st_peray_1_2023_07_21T08_52_30.jpg,labels/pyronear_st_peray_1_2023_07_21T08_52_30.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_brison_2_2023_06_09T14_34_15.jpg,labels/pyronear_brison_2_2023_06_09T14_34_15.txt,True,nuagesbas,['nuagesbas'],['batiment']
images/pyronear_courmettes_1_2023_11_07T12_29_45.jpg,labels/pyronear_courmettes_1_2023_11_07T12_29_45.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_2_2023_10_30T08_30_52.jpg,labels/pyronear_brison_2_2023_10_30T08_30_52.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_salaunes_2_4_2023_08_18T06_29_39.jpg,labels/pyronear_salaunes_2_4_2023_08_18T06_29_39.txt,True,tuyau,['tuyau'],[]
images/pyronear_brison_3_2023_06_14T08_27_04.jpg,labels/pyronear_brison_3_2023_06_14T08_27_04.txt,True,grosnuages,['grosnuages'],['brume']
images/pyronear_marguerite_1_2023_09_15T17_03_38.jpg,labels/pyronear_marguerite_1_2023_09_15T17_03_38.txt,True,soleil,['soleilrayons'],[]
images/pyronear_salaunes_1_4_2023_09_29T17_21_24.jpg,labels/pyronear_salaunes_1_4_2023_09_29T17_21_24.txt,True,glare,['glareptjaune'],[]
images/pyronear_brison_3_2023_10_01T13_57_42.jpg,labels/pyronear_brison_3_2023_10_01T13_57_42.txt,True,montagne,['montagne'],[]
images/pyronear_cabanelle_2_2023_09_30T06_05_11.jpg,labels/pyronear_cabanelle_2_2023_09_30T06_05_11.txt,True,soleil,"['glare', 'refletslac', 'soleil', 'tacherouge']",[]
images/pyronear_ferion_2_2023_10_22T06_45_03.jpg,labels/pyronear_ferion_2_2023_10_22T06_45_03.txt,True,glare,['glare'],[]
images/pyronear_cabanelle_1_2023_10_13T09_19_33.jpg,labels/pyronear_cabanelle_1_2023_10_13T09_19_33.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_brison_2_2023_10_19T07_48_12.jpg,labels/pyronear_brison_2_2023_10_19T07_48_12.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_salaunes_1_2_2023_08_15T08_13_52.jpg,labels/pyronear_salaunes_1_2_2023_08_15T08_13_52.txt,True,pluie,['pluie'],[]
images/pyronear_cabanelle_1_2023_10_10T11_40_45.jpg,labels/pyronear_cabanelle_1_2023_10_10T11_40_45.txt,True,grosnuages,"['grosnuages', 'nuagesbas']",[]
images/pyronear_brison_2_2023_10_30T07_34_24.jpg,labels/pyronear_brison_2_2023_10_30T07_34_24.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_brison_2_2023_10_19T08_22_43.jpg,labels/pyronear_brison_2_2023_10_19T08_22_43.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_brison_4_2023_07_09T19_02_11.jpg,labels/pyronear_brison_4_2023_07_09T19_02_11.txt,True,glare,['glare'],[]
images/pyronear_marguerite_4_2023_09_21T12_39_07.jpg,labels/pyronear_marguerite_4_2023_09_21T12_39_07.txt,True,tache,"['batiment', 'tache']","['brume', 'pluie']"
images/pyronear_brison_2_2023_07_09T05_46_15.jpg,labels/pyronear_brison_2_2023_07_09T05_46_15.txt,True,glare,['glare'],[]
images/pyronear_marguerite_1_2023_09_14T16_15_37.jpg,labels/pyronear_marguerite_1_2023_09_14T16_15_37.txt,True,glare,['glare'],[]
images/pyronear_brison_2_2023_10_29T06_24_59.jpg,labels/pyronear_brison_2_2023_10_29T06_24_59.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_courmettes_1_2023_09_26T04_56_11.jpg,labels/pyronear_courmettes_1_2023_09_26T04_56_11.txt,True,soleil,"['refletslac', 'soleil']",['soleilcouchant']
images/pyronear_salaunes_1_4_2023_10_04T17_14_11.jpg,labels/pyronear_salaunes_1_4_2023_10_04T17_14_11.txt,True,glare,['glareptjaune'],[]
images/pyronear_courmettes_4_2023_11_02T10_08_39.jpg,labels/pyronear_courmettes_4_2023_11_02T10_08_39.txt,True,arbre,['arbre'],['brume']
images/pyronear_brison_3_2023_10_07T17_25_14.jpg,labels/pyronear_brison_3_2023_10_07T17_25_14.txt,True,zonenoire,['zonenoire'],['soleilcouchant']
images/pyronear_brison_1_2023_09_13T07_41_00.jpg,labels/pyronear_brison_1_2023_09_13T07_41_00.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_2_2023_10_30T07_19_53.jpg,labels/pyronear_brison_2_2023_10_30T07_19_53.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_valbonne_2_2023_11_06T15_56_45.jpg,labels/pyronear_valbonne_2_2023_11_06T15_56_45.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_3_2023_08_29T05_50_39.jpg,labels/pyronear_brison_3_2023_08_29T05_50_39.txt,True,montagne,['montagne'],[]
images/pyronear_cabanelle_1_2023_10_10T11_54_15.jpg,labels/pyronear_cabanelle_1_2023_10_10T11_54_15.txt,True,grosnuages,"['grosnuages', 'nuagesbas']",[]
images/pyronear_valbonne_2_2023_11_06T15_12_21.jpg,labels/pyronear_valbonne_2_2023_11_06T15_12_21.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_ferion_2_2023_10_28T15_31_07.jpg,labels/pyronear_ferion_2_2023_10_28T15_31_07.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_marguerite_3_2023_09_18T10_41_31.jpg,labels/pyronear_marguerite_3_2023_09_18T10_41_31.txt,True,arbre,['arbre'],['brume']
images/pyronear_valbonne_2_2023_11_06T15_10_14.jpg,labels/pyronear_valbonne_2_2023_11_06T15_10_14.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_ferion_4_2023_11_06T15_08_06.jpg,labels/pyronear_ferion_4_2023_11_06T15_08_06.txt,True,nuagesbas,['nuagesbas'],['soleilcouchant']
images/pyronear_courmettes_4_2023_10_03T17_24_55.jpg,labels/pyronear_courmettes_4_2023_10_03T17_24_55.txt,True,nuagesbas,['nuagesbas'],"['antenne', 'soleilcouchant']"
images/pyronear_valbonne_2_2023_11_05T15_22_37.jpg,labels/pyronear_valbonne_2_2023_11_05T15_22_37.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_marguerite_1_2023_08_11T15_38_43.jpg,labels/pyronear_marguerite_1_2023_08_11T15_38_43.txt,True,soleil,['soleilrayons'],[]
images/pyronear_valbonne_2_2023_11_06T15_02_14.jpg,labels/pyronear_valbonne_2_2023_11_06T15_02_14.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_valbonne_2_2023_11_06T13_59_50.jpg,labels/pyronear_valbonne_2_2023_11_06T13_59_50.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_4_2023_10_31T17_07_52.jpg,labels/pyronear_brison_4_2023_10_31T17_07_52.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_courmettes_1_2023_09_26T06_08_14.jpg,labels/pyronear_courmettes_1_2023_09_26T06_08_14.txt,True,glare,['glaretache'],[]
images/pyronear_valbonne_2_2023_11_05T16_18_08.jpg,labels/pyronear_valbonne_2_2023_11_05T16_18_08.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_2_2023_10_09T05_54_36.jpg,labels/pyronear_brison_2_2023_10_09T05_54_36.txt,True,soleil,"['nuagesbas', 'soleil']",['batiment']
images/pyronear_marguerite_3_2023_09_18T05_44_16.jpg,labels/pyronear_marguerite_3_2023_09_18T05_44_16.txt,True,arbre,['arbre'],['brume']
images/pyronear_brison_2_2023_10_30T06_54_55.jpg,labels/pyronear_brison_2_2023_10_30T06_54_55.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_salaunes_2_1_2023_11_05T10_29_54.jpg,labels/pyronear_salaunes_2_1_2023_11_05T10_29_54.txt,True,grosnuages,['grosnuagesrefletssoleil'],[]
images/pyronear_marguerite_3_2023_09_18T07_49_57.jpg,labels/pyronear_marguerite_3_2023_09_18T07_49_57.txt,True,arbre,['arbre'],['brume']
images/pyronear_marguerite_2_2023_09_10T18_18_20.jpg,labels/pyronear_marguerite_2_2023_09_10T18_18_20.txt,True,nuagesbas,['nuagesbas'],['soleilcouchant']
images/pyronear_brison_4_2023_08_17T07_58_51.jpg,labels/pyronear_brison_4_2023_08_17T07_58_51.txt,True,grosnuages,['grosnuages'],"['insecte', 'tache']"
images/pyronear_marguerite_1_2023_08_22T16_16_18.jpg,labels/pyronear_marguerite_1_2023_08_22T16_16_18.txt,True,soleil,['soleilrayons'],[]
images/pyronear_valbonne_4_2023_10_01T05_48_17.jpg,labels/pyronear_valbonne_4_2023_10_01T05_48_17.txt,True,soleil,['soleil'],['batiment']
images/pyronear_marguerite_3_2023_09_18T09_12_27.jpg,labels/pyronear_marguerite_3_2023_09_18T09_12_27.txt,True,arbre,['arbre'],['brume']
images/pyronear_marguerite_3_2023_09_18T09_53_30.jpg,labels/pyronear_marguerite_3_2023_09_18T09_53_30.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_marguerite_3_2023_09_18T09_29_29.jpg,labels/pyronear_marguerite_3_2023_09_18T09_29_29.txt,True,arbre,['arbre'],['brume']
images/pyronear_brison_2_2023_09_21T08_40_27.jpg,labels/pyronear_brison_2_2023_09_21T08_40_27.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_cabanelle_1_2023_10_11T11_47_22.jpg,labels/pyronear_cabanelle_1_2023_10_11T11_47_22.txt,True,brume,['brume'],[]
images/pyronear_valbonne_2_2023_11_05T15_17_07.jpg,labels/pyronear_valbonne_2_2023_11_05T15_17_07.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_marguerite_3_2023_09_18T07_07_24.jpg,labels/pyronear_marguerite_3_2023_09_18T07_07_24.txt,True,arbre,['arbre'],['brume']
images/pyronear_ferion_4_2023_11_06T15_34_08.jpg,labels/pyronear_ferion_4_2023_11_06T15_34_08.txt,True,nuagesbas,['nuagesbas'],['soleilcouchant']
images/pyronear_cabanelle_2_2023_10_01T06_40_36.jpg,labels/pyronear_cabanelle_2_2023_10_01T06_40_36.txt,True,soleil,"['glare', 'refletslac', 'soleil', 'tacherouge']",[]
images/pyronear_courmettes_4_2023_11_02T08_59_36.jpg,labels/pyronear_courmettes_4_2023_11_02T08_59_36.txt,True,arbre,['arbre'],['brume']
images/pyronear_valbonne_4_2023_10_29T09_45_25.jpg,labels/pyronear_valbonne_4_2023_10_29T09_45_25.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_marguerite_1_2023_09_14T16_00_05.jpg,labels/pyronear_marguerite_1_2023_09_14T16_00_05.txt,True,glare,['glaresoleilrayons'],[]
images/pyronear_ferion_2_2023_10_17T14_53_39.jpg,labels/pyronear_ferion_2_2023_10_17T14_53_39.txt,True,nuagesbas,['nuagesbas'],['brume']
images/pyronear_brison_1_2023_09_13T06_42_14.jpg,labels/pyronear_brison_1_2023_09_13T06_42_14.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_4_2023_10_24T15_23_52.jpg,labels/pyronear_brison_4_2023_10_24T15_23_52.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_marguerite_3_2023_09_18T05_32_14.jpg,labels/pyronear_marguerite_3_2023_09_18T05_32_14.txt,True,arbre,['arbre'],['brume']
images/pyronear_brison_3_2023_08_27T07_02_37.jpg,labels/pyronear_brison_3_2023_08_27T07_02_37.txt,True,grosnuages,['grosnuages'],['brume']
images/pyronear_brison_2_2023_09_22T08_51_23.jpg,labels/pyronear_brison_2_2023_09_22T08_51_23.txt,True,nuagesbas,['nuagesbas'],['batiment']
images/pyronear_valbonne_4_2023_10_29T07_02_16.jpg,labels/pyronear_valbonne_4_2023_10_29T07_02_16.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_marguerite_4_2023_09_21T11_35_04.jpg,labels/pyronear_marguerite_4_2023_09_21T11_35_04.txt,True,tache,"['batiment', 'tache']","['brume', 'pluie']"
images/pyronear_brison_4_2023_11_02T10_57_57.jpg,labels/pyronear_brison_4_2023_11_02T10_57_57.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_1_2023_06_15T04_01_19.jpg,labels/pyronear_brison_1_2023_06_15T04_01_19.txt,True,soleil,['soleil'],[]
images/pyronear_courmettes_1_2023_09_27T06_09_04.jpg,labels/pyronear_courmettes_1_2023_09_27T06_09_04.txt,True,glare,['glaretache'],[]
images/pyronear_brison_1_2023_06_13T06_02_20.jpg,labels/pyronear_brison_1_2023_06_13T06_02_20.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_st_peray_1_2023_06_30T09_34_05.jpg,labels/pyronear_st_peray_1_2023_06_30T09_34_05.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_2_2023_10_30T13_42_27.jpg,labels/pyronear_brison_2_2023_10_30T13_42_27.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_marguerite_4_2023_10_29T13_24_15.jpg,labels/pyronear_marguerite_4_2023_10_29T13_24_15.txt,True,batiment,['batiment'],"['brume', 'pluie']"
images/pyronear_salaunes_2_1_2023_10_21T06_42_45.jpg,labels/pyronear_salaunes_2_1_2023_10_21T06_42_45.txt,True,grosnuages,['grosnuagesrefletssoleil'],[]
images/pyronear_brison_2_2023_09_21T08_22_54.jpg,labels/pyronear_brison_2_2023_09_21T08_22_54.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_brison_1_2023_06_22T11_36_19.jpg,labels/pyronear_brison_1_2023_06_22T11_36_19.txt,True,nuagesbas,['nuagesbas'],['brume']
images/pyronear_salaunes_2_4_2023_08_18T06_29_43.jpg,labels/pyronear_salaunes_2_4_2023_08_18T06_29_43.txt,True,tuyau,['tuyau'],[]
images/pyronear_brison_3_2023_10_02T13_21_09.jpg,labels/pyronear_brison_3_2023_10_02T13_21_09.txt,True,montagne,['montagne'],[]
images/pyronear_marguerite_3_2023_09_18T05_18_16.jpg,labels/pyronear_marguerite_3_2023_09_18T05_18_16.txt,True,arbre,['arbre'],['brume']
images/pyronear_cabanelle_1_2023_10_13T08_04_01.jpg,labels/pyronear_cabanelle_1_2023_10_13T08_04_01.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_brison_3_2023_09_07T06_36_30.jpg,labels/pyronear_brison_3_2023_09_07T06_36_30.txt,True,montagne,['montagne'],[]
images/pyronear_cabanelle_1_2023_10_11T14_46_58.jpg,labels/pyronear_cabanelle_1_2023_10_11T14_46_58.txt,True,brume,['brume'],[]
images/pyronear_salaunes_2_1_2023_10_21T06_51_15.jpg,labels/pyronear_salaunes_2_1_2023_10_21T06_51_15.txt,True,grosnuages,['grosnuagesrefletssoleil'],[]
images/pyronear_brison_2_2023_10_19T07_48_06.jpg,labels/pyronear_brison_2_2023_10_19T07_48_06.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_valbonne_3_2023_10_20T11_12_42.jpg,labels/pyronear_valbonne_3_2023_10_20T11_12_42.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_2_2023_10_30T09_47_00.jpg,labels/pyronear_brison_2_2023_10_30T09_47_00.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_valbonne_3_2023_10_20T11_14_11.jpg,labels/pyronear_valbonne_3_2023_10_20T11_14_11.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_cabanelle_1_2023_10_10T11_35_14.jpg,labels/pyronear_cabanelle_1_2023_10_10T11_35_14.txt,True,grosnuages,"['grosnuages', 'nuagesbas']",[]
images/pyronear_salaunes_2_1_2023_08_27T18_15_25.jpg,labels/pyronear_salaunes_2_1_2023_08_27T18_15_25.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_brison_4_2023_08_17T07_27_42.jpg,labels/pyronear_brison_4_2023_08_17T07_27_42.txt,True,grosnuages,['grosnuages'],"['insecte', 'tache']"
images/pyronear_ferion_2_2023_10_29T15_04_38.jpg,labels/pyronear_ferion_2_2023_10_29T15_04_38.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_courmettes_1_2023_11_03T06_27_20.jpg,labels/pyronear_courmettes_1_2023_11_03T06_27_20.txt,True,glare,['glaresoleilptrouge'],['soleilcouchant']
images/pyronear_salaunes_1_1_2023_08_09T18_03_59.jpg,labels/pyronear_salaunes_1_1_2023_08_09T18_03_59.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_1_2023_06_15T04_00_19.jpg,labels/pyronear_brison_1_2023_06_15T04_00_19.txt,True,soleil,['soleil'],[]
images/pyronear_valbonne_3_2023_09_28T17_41_39.jpg,labels/pyronear_valbonne_3_2023_09_28T17_41_39.txt,True,batiment,['batimentloin'],['soleilcouchant']
images/pyronear_cabanelle_1_2023_10_11T11_40_23.jpg,labels/pyronear_cabanelle_1_2023_10_11T11_40_23.txt,True,brume,['brume'],[]
images/pyronear_brison_4_2023_06_19T19_04_57.jpg,labels/pyronear_brison_4_2023_06_19T19_04_57.txt,True,glare,['glareptjaune'],[]
images/pyronear_brison_3_2023_08_29T06_10_44.jpg,labels/pyronear_brison_3_2023_08_29T06_10_44.txt,True,montagne,['montagne'],[]
images/pyronear_brison_2_2023_10_29T06_12_35.jpg,labels/pyronear_brison_2_2023_10_29T06_12_35.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_valbonne_2_2023_11_06T15_25_45.jpg,labels/pyronear_valbonne_2_2023_11_06T15_25_45.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_marguerite_1_2023_09_14T14_53_34.jpg,labels/pyronear_marguerite_1_2023_09_14T14_53_34.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_salaunes_1_2_2023_08_05T05_29_24.jpg,labels/pyronear_salaunes_1_2_2023_08_05T05_29_24.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_valbonne_3_2023_10_20T11_12_44.jpg,labels/pyronear_valbonne_3_2023_10_20T11_12_44.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_1_2023_08_19T04_53_52.jpg,labels/pyronear_brison_1_2023_08_19T04_53_52.txt,True,soleil,['soleil'],[]
images/pyronear_valbonne_3_2023_10_20T10_39_09.jpg,labels/pyronear_valbonne_3_2023_10_20T10_39_09.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_ferion_2_2023_10_17T14_29_46.jpg,labels/pyronear_ferion_2_2023_10_17T14_29_46.txt,True,nuagesbas,['nuagesbas'],['brume']
images/pyronear_valbonne_4_2023_10_18T10_37_45.jpg,labels/pyronear_valbonne_4_2023_10_18T10_37_45.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_courmettes_1_2023_11_07T07_34_32.jpg,labels/pyronear_courmettes_1_2023_11_07T07_34_32.txt,True,soleil,"['refletslac', 'soleil']",[]
images/pyronear_marguerite_2_2023_09_24T17_25_50.jpg,labels/pyronear_marguerite_2_2023_09_24T17_25_50.txt,True,nuagesbas,['nuagesfiligranes'],[]
images/pyronear_brison_4_2023_06_28T18_58_36.jpg,labels/pyronear_brison_4_2023_06_28T18_58_36.txt,True,glare,['glare'],[]
images/pyronear_courmettes_1_2023_11_07T06_33_31.jpg,labels/pyronear_courmettes_1_2023_11_07T06_33_31.txt,True,glare,['glaresoleilptrouge'],['soleilcouchant']
images/pyronear_cabanelle_1_2023_10_11T12_20_31.jpg,labels/pyronear_cabanelle_1_2023_10_11T12_20_31.txt,True,brume,['brume'],[]
images/pyronear_cabanelle_1_2023_10_11T14_57_58.jpg,labels/pyronear_cabanelle_1_2023_10_11T14_57_58.txt,True,brume,['brume'],[]
images/pyronear_brison_4_2023_08_17T08_32_19.jpg,labels/pyronear_brison_4_2023_08_17T08_32_19.txt,True,grosnuages,['grosnuages'],"['insecte', 'tache']"
images/pyronear_brison_4_2023_10_29T10_26_15.jpg,labels/pyronear_brison_4_2023_10_29T10_26_15.txt,True,grosnuages,['grosnuages'],['brume']
images/pyronear_valbonne_2_2023_11_05T15_18_36.jpg,labels/pyronear_valbonne_2_2023_11_05T15_18_36.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_marguerite_3_2023_09_18T05_27_15.jpg,labels/pyronear_marguerite_3_2023_09_18T05_27_15.txt,True,arbre,['arbre'],['brume']
images/pyronear_brison_2_2023_10_19T09_03_37.jpg,labels/pyronear_brison_2_2023_10_19T09_03_37.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_marguerite_4_2023_10_29T13_10_47.jpg,labels/pyronear_marguerite_4_2023_10_29T13_10_47.txt,True,batiment,['batiment'],"['brume', 'pluie']"
images/pyronear_courmettes_4_2023_11_02T09_22_39.jpg,labels/pyronear_courmettes_4_2023_11_02T09_22_39.txt,True,arbre,['arbre'],['brume']
images/pyronear_brison_2_2023_10_19T07_49_35.jpg,labels/pyronear_brison_2_2023_10_19T07_49_35.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_marguerite_1_2023_09_14T16_17_36.jpg,labels/pyronear_marguerite_1_2023_09_14T16_17_36.txt,True,glare,['glaresoleilrayons'],[]
images/pyronear_marguerite_4_2023_06_09T13_14_46.jpg,labels/pyronear_marguerite_4_2023_06_09T13_14_46.txt,True,tache,"['batiment', 'tache']","['brume', 'pluie']"
images/pyronear_ferion_2_2023_10_27T06_51_29.jpg,labels/pyronear_ferion_2_2023_10_27T06_51_29.txt,True,glare,['glare'],[]
images/pyronear_brison_4_2023_06_27T19_10_40.jpg,labels/pyronear_brison_4_2023_06_27T19_10_40.txt,True,soleil,['soleil'],[]
images/pyronear_brison_4_2023_08_17T09_48_51.jpg,labels/pyronear_brison_4_2023_08_17T09_48_51.txt,True,grosnuages,['grosnuages'],"['insecte', 'tache']"
images/pyronear_marguerite_1_2023_08_22T15_50_17.jpg,labels/pyronear_marguerite_1_2023_08_22T15_50_17.txt,True,soleil,['soleilrayons'],[]
images/pyronear_brison_2_2023_09_21T06_44_58.jpg,labels/pyronear_brison_2_2023_09_21T06_44_58.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_valbonne_3_2023_09_30T17_46_33.jpg,labels/pyronear_valbonne_3_2023_09_30T17_46_33.txt,True,batiment,['batimentloin'],['soleilcouchant']
images/pyronear_brison_2_2023_10_30T07_54_24.jpg,labels/pyronear_brison_2_2023_10_30T07_54_24.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_valbonne_3_2023_09_28T17_48_09.jpg,labels/pyronear_valbonne_3_2023_09_28T17_48_09.txt,True,batiment,['batimentloin'],['soleilcouchant']
images/pyronear_brison_2_2023_06_09T13_20_42.jpg,labels/pyronear_brison_2_2023_06_09T13_20_42.txt,True,nuagesbas,['nuagesbas'],['batiment']
images/pyronear_marguerite_1_2023_06_27T03_38_05.jpg,labels/pyronear_marguerite_1_2023_06_27T03_38_05.txt,True,nuagesbas,['nuagesbas'],['nuit']
images/pyronear_cabanelle_1_2023_10_11T15_27_29.jpg,labels/pyronear_cabanelle_1_2023_10_11T15_27_29.txt,True,brume,['brume'],[]
images/pyronear_courmettes_1_2023_11_07T13_08_44.jpg,labels/pyronear_courmettes_1_2023_11_07T13_08_44.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_marguerite_2_2023_09_01T17_57_02.jpg,labels/pyronear_marguerite_2_2023_09_01T17_57_02.txt,True,nuagesbas,['nuagesbas'],['soleilcouchant']
images/pyronear_courmettes_1_2023_09_27T06_08_04.jpg,labels/pyronear_courmettes_1_2023_09_27T06_08_04.txt,True,glare,['glaretache'],[]
images/pyronear_valbonne_4_2023_11_04T13_40_14.jpg,labels/pyronear_valbonne_4_2023_11_04T13_40_14.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_cabanelle_1_2023_10_13T09_02_33.jpg,labels/pyronear_cabanelle_1_2023_10_13T09_02_33.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_brison_3_2023_06_08T05_30_16.jpg,labels/pyronear_brison_3_2023_06_08T05_30_16.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_brison_4_2023_06_28T19_11_35.jpg,labels/pyronear_brison_4_2023_06_28T19_11_35.txt,True,soleil,['soleil'],[]
images/pyronear_marguerite_2_2023_08_29T17_34_45.jpg,labels/pyronear_marguerite_2_2023_08_29T17_34_45.txt,True,nuagesbas,['nuagesbas'],['soleilcouchant']
images/pyronear_valbonne_4_2023_10_18T08_32_08.jpg,labels/pyronear_valbonne_4_2023_10_18T08_32_08.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_courmettes_2_2023_11_04T06_56_33.jpg,labels/pyronear_courmettes_2_2023_11_04T06_56_33.txt,True,glare,['glare'],[]
images/pyronear_brison_4_2023_06_27T18_55_40.jpg,labels/pyronear_brison_4_2023_06_27T18_55_40.txt,True,glare,['glare'],[]
images/pyronear_salaunes_2_4_2023_08_19T05_12_03.jpg,labels/pyronear_salaunes_2_4_2023_08_19T05_12_03.txt,True,tuyau,['tuyau'],[]
images/pyronear_salaunes_2_1_2023_11_05T10_47_21.jpg,labels/pyronear_salaunes_2_1_2023_11_05T10_47_21.txt,True,grosnuages,['grosnuagesrefletssoleil'],[]
images/pyronear_marguerite_1_2023_09_18T16_10_05.jpg,labels/pyronear_marguerite_1_2023_09_18T16_10_05.txt,True,glare,['glare'],[]
images/pyronear_salaunes_2_1_2023_11_05T10_44_52.jpg,labels/pyronear_salaunes_2_1_2023_11_05T10_44_52.txt,True,grosnuages,['grosnuagesrefletssoleil'],[]
images/pyronear_valbonne_4_2023_10_29T10_02_52.jpg,labels/pyronear_valbonne_4_2023_10_29T10_02_52.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_salaunes_2_1_2023_08_27T08_30_11.jpg,labels/pyronear_salaunes_2_1_2023_08_27T08_30_11.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_valbonne_3_2023_10_13T17_18_52.jpg,labels/pyronear_valbonne_3_2023_10_13T17_18_52.txt,True,batiment,['batimentloin'],['soleilcouchant']
images/pyronear_valbonne_2_2023_11_06T15_04_14.jpg,labels/pyronear_valbonne_2_2023_11_06T15_04_14.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_cabanelle_1_2023_10_10T11_22_14.jpg,labels/pyronear_cabanelle_1_2023_10_10T11_22_14.txt,True,grosnuages,"['grosnuages', 'nuagesbas']",[]
images/pyronear_cabanelle_1_2023_10_13T08_49_02.jpg,labels/pyronear_cabanelle_1_2023_10_13T08_49_02.txt,True,grosnuages,['grosnuages'],[]
images/pyronear_brison_2_2023_10_19T08_22_35.jpg,labels/pyronear_brison_2_2023_10_19T08_22_35.txt,True,brume,"['batiment', 'brume']",['brume']
images/pyronear_brison_4_2023_06_19T19_05_22.jpg,labels/pyronear_brison_4_2023_06_19T19_05_22.txt,True,glare,['glareptjaune'],[]
images/pyronear_brison_4_2023_11_01T13_05_32.jpg,labels/pyronear_brison_4_2023_11_01T13_05_32.txt,True,nuagesbas,['nuagesbas'],[]
images/pyronear_brison_2_2023_09_14T17_46_32.jpg,labels/pyronear_brison_2_2023_09_14T17_46_32.txt,True,grosnuages,['grosnuages'],['batiment']
